pid,name,type,region_big,region_small,tel,fax,zipcd,addr1,addr2,latitude,longitude,date_time,use_yn,island_area
781,서울탑재활의학과의원,의원,시,경기,031-393-1000,031-393-1011,15865,경기도 군포시,"산본로 323번길 16-6, 5층",37.3592,126.9323,2024-09-01 00:00:00,Y,불포함
782,하나의원,의원,시,경기,031-663-9798,031-663-9793,17756,경기도 평택시,송탄로 410,37.0801,127.0582,2024-09-01 00:00:00,Y,불포함
783,센트럴제일안과,의원,시,경기,031-978-8275,031-948-8274,10908,경기도 파주시,"경의로 1092, 401호",37.7148,126.7601,2024-09-01 00:00:00,Y,불포함
784,권이비인후과의원,의원,시,서울,02-438-0660,02-6455-0661,2116,서울시 중랑구,"망우로 203, 201호",37.594,127.0751,2024-09-01 00:00:00,Y,불포함
785,랩이비인후과의원,의원,시,서울,02-6015-5075,02-6015-5074,4037,서울시 마포구,"양화로 61, 두암빌딩 1~2층",37.5508,126.9151,2024-09-01 00:00:00,Y,불포함
786,연세장안과의원,의원,시,서울,02-372-5677,02-372-5633,3791,서울시 서대문구,"수색로 56, 4층",37.5711,126.9126,2024-09-01 00:00:00,Y,불포함
787,연세든든내과의원,의원,시,서울,02-6347-8880,02-6347-8889,7715,서울시 강서구,"화곡로 152, 2층",37.5409,126.8387,2024-09-01 00:00:00,Y,불포함
788,베스트서울이비인후과의원,의원,시,서울,02-2138-2675,02-2138-2676,4724,서울시 성동구,"동호로 102, 3층",37.55,127.0165,2024-09-01 00:00:00,Y,불포함
789,열린성모이비인후과의원,의원,시,서울,02-6413-1004,050-4204-1264,5631,서울시 송파구,"백제고분로 466, 2층",37.5119,127.1136,2024-09-01 00:00:00,Y,불포함
790,서울선정형외과의원,의원,시,서울,02-2038-2530,050-4446-3569,7968,서울시 양천구,공항대로 630,37.5466,126.8748,2024-09-01 00:00:00,Y,불포함
791,영등포열린의원,의원,시,서울,02-2676-0832,070-8233-0834,7305,서울시 영등포구,"경인로 841, 4~5층",37.5165,126.9059,2024-09-01 00:00:00,Y,불포함
792,연세큰숲내과의원,의원,시,서울,02-2038-8270,02-2038-8273,3358,서울시 은평구,"통일로 742, 4~5층",37.6117,126.9292,2024-09-01 00:00:00,Y,불포함
793,강서이편한치과의원,의원,시,서울,02-2694-2804,02-2694-2808,7691,서울시 강서구,"강서로 254, 401호",37.5483,126.8368,2024-09-01 00:00:00,Y,불포함
794,제니트비뇨기과의원,의원,시,경남,055-285-2727,055-285-2797,51436,경남 창원시,성산구 원이대로 595 고운메디컬 3층,35.2279,128.6803,2024-10-01 00:00:00,Y,불포함
795,샘연합의원,의원,시,전남,061-744-7707,061-744-7706,57959,전남 순천시,팔마로 48,34.9462,127.4935,2024-11-01 00:00:00,Y,불포함
796,심병수신경외과의원,의원,시,전남,061-655-1700,061-655-0038,59713,전남 여수시,문수로 84,34.7541,127.7044,2024-11-01 00:00:00,Y,불포함
797,삼성비뇨기과의원,의원,시,충남,041-578-0875,041-578-0876,31175,충남 천안시,서북구 충무로 178,36.7943,127.127,2024-10-01 00:00:00,Y,불포함
798,이병진치과의원,의원,시,세종,044-862-2812,044-905-3008,30023,세종시,조치원읍 조치원로 7,36.6014,127.2976,2024-10-01 00:00:00,Y,불포함
799,세종연합비뇨기과의원,의원,시,세종,044-867-2800,044-867-2805,30127,세종시,한누리대로 273,36.4884,127.2565,2024-10-01 00:00:00,Y,불포함
800,단양군보건의료원,의원,군,충북,043-420-7700,043-420-3209,27013,충북 단양군,단양읍 삼봉로 53,36.9815,128.3504,2024-10-01 00:00:00,Y,불포함
801,인천메트로정형외과의원,의원,시,인천,032-891-8875,032-891-8876,22188,인천시 미추홀구,"용정공원로 83번길 59, 2층",37.4475,126.6494,2024-10-01 00:00:00,Y,불포함
802,김평남내과의원,의원,시,광주,062-233-7575,062-233-7576,61489,광주시 동구,백서로 134-1,35.1422,126.9202,2024-11-01 00:00:00,Y,불포함
803,첨단메디케어의원,의원,시,광주,062-720-9700,062-720-9799,62279,광주시 광산구,월계로 223-8,35.2139,126.8507,2024-11-01 00:00:00,Y,불포함
804,대한결핵협회 전북특별자치도지부 복십자의원,의원,시,전북,063-714-3104,063-241-3105,54909,전북 전주시,"완산구 쑥고개로 377, 2층",35.8477,127.1549,2024-11-01 00:00:00,Y,불포함
805,새봄가정의학과의원,의원,군,전북,063-262-1033,063-262-1066,55334,전북 완주군,삼례읍 삼봉1로 2,35.9225,127.1237,2024-11-01 00:00:00,Y,불포함
806,영주기독병원,병원,시,경북,054-635-6161,054-635-6172,36096,경북 영주시,구성로 380,36.8252,128.6212,2024-10-16 00:00:00,Y,불포함
807,서울신세계안과의원(강북),의원,시,서울,02-1599-7397,,1215,서울시 강북구,"도봉로 52, 4~5층",37.6136,127.0306,2024-10-01 00:00:00,Y,불포함
808,창동으뜸정형외과의원,의원,시,서울,02-6077-8880,,1413,서울시 도봉구,마들로13길 61,37.6578,127.0464,2024-10-01 00:00:00,Y,불포함
809,분당안과의원,의원,시,경기,031-703-6464,,13506,경기도 성남시,"분당구 성남대로 912, 4층",37.4109,127.1292,2024-10-01 00:00:00,Y,불포함
810,주인종내과의원,의원,시,서울,02-883-3379,,8777,서울시 관악구,"신림로 318, 6층",37.4825,126.9304,2024-10-01 00:00:00,Y,불포함
811,서전성모안과의원,의원,시,서울,02-875-7572,,8747,서울시 관악구,"은천로 110, 2층",37.4866,126.9475,2024-10-01 00:00:00,Y,불포함
812,강남레옹치과의원,의원,시,서울,02-535-2119,,6614,서울시 서초구,"강남대로 415, 4층",37.4995,127.0263,2024-10-01 00:00:00,Y,불포함
813,서초성모이비인후과의원,의원,시,서울,02-581-0075,,6656,서울시 서초구,"반포대로27길 13, 2층",37.4896,127.0064,2024-10-01 00:00:00,Y,불포함
814,종로아산본정형외과의원,의원,시,서울,02-745-7575,02-745-7576,3139,서울시 종로구,"종로 123, 3층",37.5707,126.9913,2024-10-01 00:00:00,Y,불포함
815,분당센트럴요양병원,요양병원,시,경기,031-706-9090,031-8023-9091,13568,경기도 성남시,분당구 양현로94번길 17,37.3918,127.1262,2024-10-01 00:00:00,Y,불포함
816,감일성모내과의원,의원,시,경기,02-6215-7575,02-6215-7500,12996,경기도 하남시,"신우실로 61, 4층",37.5098,127.1613,2024-10-01 00:00:00,Y,불포함
817,광주시원한비뇨의학과의원,의원,시,경기,031-8027-9275,,12758,경기도 광주시,"광주대로 31, 8층",37.4095,127.2602,2024-10-01 00:00:00,Y,불포함
818,안심서울마취통증의학과의원,의원,시,서울,02-766-3087,,5241,서울시 강남구,"도산대로 237, 5층 (신사동)",37.52170703,127.0329811,2024-10-01 00:00:00,Y,불포함
819,시원한신경과의원,의원,시,경북,054-285-8500,054-285-8501,37769,경북 포항시,남구 중흥로 88,36.013,129.3507,2024-11-01 00:00:00,Y,불포함
820,기장뉴욕치과의원,의원,군,부산,051-723-7285,051-723-7286,46066,부산 기장군,"차성로 288번길 30, 2층",35.2429,129.2153,2024-11-01 00:00:00,Y,불포함
821,박윤하비뇨기과의원,의원,시,부산,051-867-5335,051-517-4884,47520,부산시 연제구,반송로 5,35.1867,129.0821,2024-11-01 00:00:00,Y,불포함
822,수영청담비뇨의학과의원,의원,시,부산,051-754-8111,051-754-8112,48243,부산시 수영구,수영로 675,35.1659,129.1145,2024-11-01 00:00:00,Y,불포함
823,벗이비인후과의원,의원,시,인천,032-710-7531,032-710-7538,21034,인천시 계양구,"장제로 871, 2층",37.545,126.7382,2024-11-01 00:00:00,Y,불포함
824,메가비뇨의학과의원,의원,시,인천,032-426-8600,032-426-8603,21666,인천시 남동구,"논고개로 114, 에이스타워 301~2호",37.4014,126.7247,2024-11-01 00:00:00,Y,불포함
825,부평내과의원,의원,시,인천,032-522-7563,032-522-7564,21389,인천시 부평구,"부평대로 9, 문화오피스텔 4층",37.4921,126.7226,2024-11-01 00:00:00,Y,불포함
826,더윈이비인후과의원,의원,시,광주,062-676-0111,,61727,광주시 남구,서문대로 675,35.1195,126.8987,2024-12-01 00:00:00,Y,불포함
827,손치과의원,의원,군,전남,061-833-2875,061-833-2876,59540,전남 고흥군,고흥읍 터미널길 33,34.6082,127.2812,2024-12-01 00:00:00,Y,불포함
828,새플란트치과의원,의원,시,서울,02-433-2080,,2163,서울시 중랑구,"상봉로 134, 3층",37.5981,127.0933,2024-11-01 00:00:00,Y,불포함
829,우리안신경외과의원,의원,시,경기,031-484-7777,,15537,경기도 안산시,상록구 용신로 364,37.3015,126.8623,2024-11-01 00:00:00,Y,불포함
830,봉담센트럴내과의원,의원,시,경기,031-307-1000,,18309,경기도 화성시,"봉담읍 상리2길 55, 5층",37.2251,126.9469,2024-11-01 00:00:00,Y,불포함
831,안종훈내과의원,의원,시,경기,031-593-7390,031-593-7390,12180,경기도 남양주시,화도읍 마석중앙로 78,37.6519,127.3083,2024-11-01 00:00:00,Y,불포함
832,리앤홍이비인후과,의원,시,경기,031-714-1077,,13558,경기도 성남시,"분당구 성남대로331번길 7, 4층",37.3655,127.1072,2024-11-01 00:00:00,Y,불포함
833,서울더센트럴치과,의원,시,경기,031-763-2080,031-761-2860,12736,경기도 광주시,"초월읍 경충대로 1087, 2~3층",37.3736,127.2994,2024-11-01 00:00:00,Y,불포함
834,연세든든내과,의원,시,경기,031-694-0775,031-694-0774,17369,경기도 이천시,"영창로 202, 가동 5층",37.2808,127.4451,2024-11-01 00:00:00,Y,불포함
835,삼성정형외과의원,의원,시,경기,031-298-2115,050-4242-7679,18303,경기도 화성시,봉담읍 삼천병마로 1316,37.2222,126.9519,2024-11-01 00:00:00,Y,불포함
836,우리베스트내과의원,의원,시,인천,032-715-6308,032-715-6302,22731,인천시 서구,"염곡로 464번길 15, 4층",37.5264,126.671,2024-11-11 00:00:00,Y,불포함
837,김포삼성굿비뇨기과의원,의원,시,경기,031-8049-7675,031-8049-7655,10110,경기도 김포시,"김포대로 847, 4층",37.6196,126.7197,2024-11-11 00:00:00,Y,불포함
838,부천메디홀스의원,의원,시,경기,032-656-4114,032-656-0375,14727,경기도 부천시,소사구 경인로 110번길 18,37.483,126.7678,2024-11-11 00:00:00,Y,불포함
839,한빛요양병원,요양병원,시,경남,070-4121-1479,055-754-9011,52812,경남 진주시,대신로 120,35.171,128.1186,2024-11-15 00:00:00,Y,불포함
840,통영예일안과의원,의원,시,경남,055-644-5419,055-644-8444,53047,경남 통영시,"중앙로 240, 2층",34.8517,128.4285,2024-11-15 00:00:00,Y,불포함
841,최진화비뇨기과의원,의원,시,경남,055-646-7177,055-646-5330,53055,경남 통영시,"중앙로 90, 2층",34.8416,128.4192,2024-11-15 00:00:00,Y,불포함
842,센트럴안과의원,의원,구,대구,053-782-0055,053-754-1155,41242,대구시 동구,동부로 22길 2,35.8762,128.6268,2024-11-12 00:00:00,Y,불포함
843,삼성가정의학과의원,의원,시,전북,063-285-6002,063-285-6002,55132,전북 전주시,완산구 난전들로 266,35.7921,127.1172,2025-01-01 00:00:00,Y,불포함
844,안덕의원,의원,시,제주,064-794-0906,064-792-0303,63530,제주도 서귀포시,안덕면 화순로 112,33.2466,126.3343,2024-11-15 00:00:00,Y,불포함
845,제천밝은안과의원,의원,시,충북,043-643-4200,043-647-4545,27152,충북 제천시,의림대로 222,37.147,128.2146,2024-12-01 00:00:00,Y,불포함
846,서울아산비뇨의학과의원,의원,시,충북,043-286-8253,043-715-1890,28762,충북 청주시,"상당구 중고개로 180-5, 3층",36.6208,127.5154,2024-12-01 00:00:00,Y,불포함
847,콩앤팥내과의원,의원,시,경남,055-313-0808,055-326-0805,50993,경남 김해시,"계동로 102번길 31, 1.2층",35.1864,128.7976,2024-12-01 00:00:00,Y,불포함
848,맑은이비인후과의원,의원,시,경북,054-631-3457,050-4233-4113,36080,경북 영주시,중앙로 122-1 (하망동) 1층 맑은이비인후과,36.826,128.6261,2024-12-16 00:00:00,Y,불포함
849,화이트e치과,의원,시,경남,055-255-2000,055-255-2010,51316,경남 창원시,"마산회원구 3.15대로 686 9층,10층",35.2338,128.5795,2024-12-15 00:00:00,Y,불포함
850,새삼성내과의원,의원,시,경남,055-231-5502,055-231-5503,51236,경남 창원시,마산회원구 내서읍 삼계4길 34 3층,35.2336,128.5039,2024-12-15 00:00:00,Y,불포함
851,삼성드림이비인후과의원,의원,구,인천,032-224-0365,032-214-0365,22003,인천시 연수구,"센트럴로 232 (송도동, 더샵센트럴파크1) E동 2층",37.3967,126.6377,2024-12-09 00:00:00,Y,불포함
852,김판수이비인후과의원,의원,군,전남,061-353-9331,061-353-9332,57045,전남 영광군,영광읍 신남로 260,35.2751,126.5103,2025-02-01 00:00:00,Y,불포함
853,한용재활의학과의원,의원,시,전남,061-335-7575,061-334-7575,58255,전남 나주시,나주로 185,35.0337,126.721,2025-02-01 00:00:00,Y,불포함
854,박플란트치과의원,의원,시,서울,02-2296-8228,02-2296-8231,4709,서울시 성동구,"고산자로 253, 2층",37.5624,127.0356,2025-01-01 00:00:00,Y,불포함
855,속초정요양병원,요양병원,시,강원,033-637-0757,033-637-0756,24872,강원도 속초시,동해대로 4084,38.1899,128.5879,2025-01-01 00:00:00,Y,불포함
856,홍앤권이비인후과의원,의원,시,강원,033-735-7707,,26428,강원도 원주시,"중앙로 105, 2~3층",37.3494,127.9506,2025-01-01 00:00:00,Y,불포함
857,강남내과의원,의원,시,강원,033-242-8885,,24366,강원도 춘천시,"춘천로 68, 3~4층",37.8703,127.725,2025-01-01 00:00:00,Y,불포함
858,서울삼성내과의원,의원,시,경기,031-8011-3875,,17387,경기도 이천시,"마장면 오천로 49, 4층",37.2528,127.3535,2025-01-01 00:00:00,Y,불포함
859,연세송내과,의원,시,경기,031-8035-6119,031-8035-6133,10447,경기도 파주시,"후곡로 3, 2~3층",37.7572,126.7739,2025-01-01 00:00:00,Y,불포함
860,김이비인후과,의원,시,경기,031-867-7575,031-866-2775,11350,경기도 동두천시,"지행로 60, 6층",37.892,127.0538,2025-01-01 00:00:00,Y,불포함
861,아산재건정형외과,의원,시,경기,1899-7584,031-847-2047,11492,경기도 양주시,"고읍남로 18, 3~7층",37.7949,127.0794,2025-01-01 00:00:00,Y,불포함
862,태릉정원내과의원,의원,시,서울,02-979-0333,02-979-0331,1858,서울시 노원구,"동일로 1005, 5~6층",37.6199,127.0745,2025-01-01 00:00:00,Y,불포함
863,월곡순정형외과의원,의원,시,서울,02-909-6002,02-909-9008,2751,서울시 성북구,"화랑로 91, 2~3층",37.6029,127.0421,2025-01-01 00:00:00,Y,불포함
864,햇살요양병원,요양병원,시,서울,02-2244-5533,02-2244-5711,2523,서울시 동대문구,장한로 152,37.574,127.0722,2025-01-01 00:00:00,Y,불포함
865,흑석메트로정형외과의원,의원,시,서울,02-825-7582,02-825-7583,6972,서울시 동작구,"흑석로 110, 1~2층",37.5081,126.9614,2025-01-01 00:00:00,Y,불포함
866,세화정형외과의원,의원,시,제주,064-782-2473,064-783-2473,63361,제주도 제주시,구좌읍 구좌로 40 2층,33.5233,126.8557,2025-01-15 00:00:00,Y,불포함
867,센트럴치과의원,의원,시,제주,064-757-5244,064-758-5244,63192,제주도 제주시 ,중앙로 61 (이도일동) 2층 센트럴치과의원,33.5126,126.5249,2025-01-15 00:00:00,Y,불포함
868,하나가정의학과의원,의원,군,울산,052-225-7582,052-225-7583,44961,울산시 울주군,청량읍 삼정로 90,35.4955,129.2369,2025-01-15 00:00:00,Y,불포함
869,굿모닝빛안과의원,의원,구,울산,052-707-2500,052-700-7901,44719,울산시 남구,"삼산로 266, 2,3층",35.5388,129.3363,2025-02-01 00:00:00,Y,불포함
870,글로벌비전안과의원,의원,시,인천,032-263-2020,032-263-2049,21404,인천시 부평구,"경원대로 1366, 9호",37.491,126.7207,2025-02-01 00:00:00,Y,불포함
871,경기웰니스요양병원,요양병원,시,경기,031-828-8500,031-828-8599,11440,경기도 양주시,평화로 1479번길 45,37.8225,127.0467,2025-02-01 00:00:00,Y,불포함
872,정발산튼튼척의원,의원,시,경기,031-902-4758,031-902-4759,10403,경기도 고양시,"일산동구 정발산로 38, 208호",37.6567,126.7732,2025-02-01 00:00:00,Y,불포함
873,효사랑가족요양병원,요양병원,시,전북,063-711-1111,063-711-1110,55054,전북 전주시,완산구 용머리로 77,35.8067,127.1189,2025-02-17 00:00:00,Y,불포함
874,당진효자정형외과의원,의원,시,충남,041-430-8279,041-430-8278,31770,충남 당진시,당진중앙2로 113,36.8944,126.631,2025-02-10 00:00:00,Y,불포함
875,신세계의원,의원,군,경북,054-733-1075,057)733-1075,36458,경북 영덕군,강구면 동해대로 4465,36.356,129.3804,2025-02-10 00:00:00,Y,불포함
876,김내과의원,의원,시,경남,055-353-5354,055-352-2420,50423,경남 밀양시,내이2길 28,35.4975,128.7461,2025-02-15 00:00:00,Y,불포함
877,맨스톤비뇨의학과의원,의원,시,서울,02-6949-5225,070-7545-5225,4378,서울시 용산구,"한강대로 69, 3층",37.5272,126.9653,2024-12-01 00:00:00,Y,불포함
878,충무로정형외과의원,의원,시,서울,02-2272-8885,02-2272-8805,4554,서울시 중구,"충무로 3, 2층",37.5624,126.9917,2024-12-01 00:00:00,Y,불포함
879,김외과의원,의원,군,경기,031-585-2200,,12437,경기도 가평군,조종면 현창로 39,37.8183,127.3482,2025-03-01 00:00:00,Y,불포함
880,서울현대요양병원,요양병원,시,서울,02-484-7588,02-2135-7577,5327,서울시 강동구,올림픽로 684,37.5422,127.1254,2025-06-01 00:00:00,Y,불포함
881,금호바른정형외과의원,의원,시,서울,02-2135-7277,02-2135-7677,4723,서울시 성동구,"금호산길 63, 4~5층",37.5538,127.0193,2025-04-01 00:00:00,Y,불포함
882,서울으뜸내과의원,의원,시,서울,02-2297-7077,02-2297-7078,4715,서울시 성동구,"왕십리로 333, 2층",37.5627,127.0325,2025-04-01 00:00:00,Y,불포함
883,클리어안과의원,의원,시,경기,031-647-6247,031-647-6249,18029,경기도 평택시,"지제동삭2로 181-26, 4~5층",37.0172,127.094,2025-04-01 00:00:00,Y,불포함
884,상록탑정형외과의원,의원,시,경기,031-8032-9030,031-8032-9029,15537,경기도 안산시,"상록구 용신로 390, 5층",37.3014,126.8655,2025-04-01 00:00:00,Y,불포함
885,연세요양병원,요양병원,시,강원,033-765-5001,033-765-5005,24661,강원도 원주시,남원로 631,37.3398,127.9519,2025-06-01 00:00:00,Y,불포함
886,조도연정형외과의원,의원,시,강원,033-252-2800,,24436,강원도 춘천시,"경춘로 2348, b1, 1층",37.86300472,127.71966689999999,2025-06-01 00:00:00,Y,불포함
887,옥천김안과의원,의원,군,충북,043-731-7562,043-731-7563,29037,충북 옥천군,옥천읍 삼금로 5,36.2991,127.5664,2025-07-01 00:00:00,Y,불포함
888,무주안과의원,의원,군,전북,063-322-6556,063-322-6557,55515,전북 무주군,무주읍 한풍루로 351,36.0047,127.6644,2025-08-01 00:00:00,Y,불포함
889,김제속편한내과의원,의원,시,전북,063-545-3769,063-545-2769,54390,전북 김제시,서낭당길 16,35.8009,126.8855,2025-08-01 00:00:00,Y,불포함
890,서울치과의원,의원,군,충북,043-532-1230,,27834,충북 진천군,진천읍 중앙동7길 1,36.8574,127.445,2025-07-16 00:00:00,Y,불포함
891,수정안과의원,의원,시,부산,051-331-7576,051-337-2223,46548,부산시 북구,"만덕대로5, (덕천동)",35.2105,129.0059,2025-08-01 00:00:00,Y,불포함
892,경북연합외과의원,의원,시,대구,053-962-6991,053-962-9650,42134,대구시 수성구,희망로 159,35.8472,128.6163,2025-07-16 00:00:00,Y,불포함
893,베스트안과의원,의원,시,대구,053-622-0300,070-8630-0300,42498,대구시 남구,월배로 470,35.8349,128.5562,2025-07-16 00:00:00,Y,불포함
894,유앤탑플란트치과의원,의원,시,경북,054-532-3801,054-534-8488,37166,경북 상주시,동수4길 62,36.4229,128.1546,2025-07-16 00:00:00,Y,불포함
895,성은효요양병원,요양병원,군,경남,055-945-2228,055-945-2229,50138,경남 거창군,"거창읍 거창대로 55, 성은빌딩 1~5층",35.6865,127.916,2025-08-01 00:00:00,Y,불포함
896,영대프라임연합의원,의원,군,경남,055-945-0055,055-945-0075,50133,경남 거창군,거창읍 중앙로 157,35.6878,127.9153,2025-08-01 00:00:00,Y,불포함
897,굿뉴스요양병원,요양병원,시,경남,055-634-0675,055-633-2322,53285,경남 거제시,거제면 거제남서로 3554,34.8577,128.5839,2025-08-01 00:00:00,Y,불포함
898,센텀오딧세이치과의원,의원,시,부산,051-743-2080,0503-8379-2138,48062,부산시 해운대구,"해운대로 369, 9층(우동, 해운대센텀메디칼센터)",35.1702,129.1377,2025-08-01 00:00:00,Y,불포함
899,수비뇨기과의원,의원,군,경남,055-533-5599,055-533-5591,50323,경남 창녕군,"창녕읍 교리1길 4, 1층",35.5424,128.4938,2025-08-01 00:00:00,Y,불포함
900,이루미치과의원,의원,시,부산,051-816-8980,051-816-8981,47245,부산시 진구,"서전로5, (부전동)",35.1579,129.0603,2025-08-01 00:00:00,Y,불포함
901,경주성모안과의원,의원,시,경북,0507-1478-9932,054-777-3277,38146,경북 경주시,원화로 293,35.8467,129.217,2025-08-01 00:00:00,Y,불포함
902,대구광역시시지노인전문병원,요양병원,시,대구,053-819-1212,053-819-2088,42280,대구시 수성구,유니버시아드로 365,35.8291,128.7104,2025-08-01 00:00:00,Y,불포함
903,수요양병원,요양병원,시,전남,061-914-1001,061-914-1004,57760,전남 광양시,광양읍 덕산4길 35-4,34.9686,127.5624,2025-09-01 00:00:00,Y,불포함
904,문치과의원,의원,시,전남,061-681-2080,061-686-2082,59674,전남 여수시,소호로 658,34.7603,127.6567,2025-09-01 00:00:00,Y,불포함
905,보배치과의원,의원,군,전남,061-362-6011,061-362-6022,57542,전남 곡성군,곡성읍 중앙로 102,35.2804,127.294,2025-09-01 00:00:00,Y,불포함
906,서울가정의학과의원,의원,시,전북,061-636-9919,063-636-9921,55715,전북 남원시,인월면 인월북2길 19,35.4617,127.6037,2025-09-01 00:00:00,Y,불포함
907,서울바른훈치과의원,의원,시,서울,02-352-2828,02-6952-2829,3330,서울시 은평구,"통일로 855-8, 7층",37.6191,126.9203,2025-08-01 00:00:00,Y,불포함
908,(의)열린의료재단해운대열린의원,의원,시,부산,051-731-0626,051-731-0629,48092,부산시 해운대구,"마린시티3로 1, 320호(우동, 선프라자)",35.1578,129.1476,2025-09-01 00:00:00,Y,불포함
909,씨에프정훈비뇨기과의원,의원,시,부산,051-513-7576,051-518-7576,46271,부산시 금정구,"부곡로 120-1(부곡동, 명성빌딩4층)",35.2266,129.0921,2025-09-01 00:00:00,Y,불포함
910,삼성튼튼마취통증의학과의원,의원,군,충남,041-331-1100,041-331-1101,32436,충남 예산군,예산로 200,36.6795,126.8469,2025-09-01 00:00:00,Y,불포함
911,예천정형외과의원,의원,군,경북,054-655-7585,054-652-9119,36828,경북 예천군,예천읍 군청앞길 16,36.6558,128.4533,2025-09-01 00:00:00,Y,불포함
912,후이비인후과의원,의원,구,대구,053-424-8815,053-424-8816,41942,대구시 중구,동성로1길 81,35.8652,128.5977,2025-09-16 00:00:00,Y,불포함
913,서울프라임치과의원,의원,시,경북,054-859-2879,054-859-2878,36661,경북 안동시,경북대로 379,36.5635,128.7021,2025-09-16 00:00:00,Y,불포함
914,서울오치과의원,의원,군,충남,041-835-2875,041-836-0099,33151,충남 부여군,부여읍 중앙로 8,36.2805,126.9113,2025-09-15 00:00:00,Y,불포함
915,하나플란트치과의원,의원,시,충남,041-415-2874,041-415-2878,33449,충남 보령시,남대천로 58,36.3487,126.5935,2025-09-15 00:00:00,Y,불포함
916,굿플랜치과의원,의원,군,전남,061-857-6004,061-857-6005,59427,전남 보성군,벌교읍 홍암로 10-1,34.8427,127.3462,2025-10-01 00:00:00,Y,포함
917,남악치과의원,의원,군,전남,061-287-2804,061-287-0428,58566,전남 무안군,삼향읍 남악3로 79,34.8125,126.4599,2025-10-01 00:00:00,Y,불포함
918,융구강악안면외과치과의원,의원,시,전북,063-282-7528,063-284-7528,55048,전북 전주시,완산구 용머리로 203,35.8079,127.1321,2025-10-01 00:00:00,Y,불포함
919,더퍼스트치과의원 음성점,의원,군,충북,043-883-2080,043-883-2275,27738,충북 음성군,맹동면 원중로 1428,36.9092,127.5418,2025-09-22 00:00:00,Y,포함
920,도담외과의원,의원,시,부산,051-711-6119,051-714-2233,47253,부산시 진구,"새싹로22-1, 2,3층(부전동)",35.1599,129.0577,2025-10-01 00:00:00,Y,불포함
921,성모이비인후과의원,의원,시,울산,052-248-7585,052-248-7581,44924,울산시 울주군,"구영로 100 (구영리,구영프라자) 302호",35.5736,129.2414,2025-10-01 00:00:00,Y,불포함
922,고창노인요양병원,요양병원,군,전북,063-560-6100,063-563-7600,56442,전북 고창군,고창읍 고인돌대로 1765,35.4372,126.6913,2025-11-01 00:00:00,Y,불포함
923,서울보다치과의원,의원,시,전북,063-700-7582,062-700-7583,56160,전북 정읍시,중앙로 56,35.5712,126.8471,2025-11-01 00:00:00,Y,불포함
924,안심리더스요양병원,요양병원,구,대구,053-980-9800,053-985-3720,41128,대구시 동구,안심뉴타운2로 77,35.8732,128.7022,2025-10-16 00:00:00,Y,불포함
925,금정나라요양병원,요양병원,시,부산,051-513-1284,051-513-1208,46253,부산시 금정구,무학송로 143,35.244,129.0937,2025-11-01 00:00:00,Y,불포함
926,부산노인전문제4병원,요양병원,시,부산,051-202-1370,051-202-2354,49415,부산시 사하구,동매로 44번길 4(하단동),35.1024,128.9631,2025-11-01 00:00:00,Y,불포함
927,네이처비뇨의학과의원(은평),의원,시,서울,02-357-1500,070-4032-7553,3330,서울시 은평구,"통일로 855-8, 5층",37.6191,126.9203,2025-10-10 00:00:00,Y,불포함
928,더서밋요양병원,요양병원,시,서울,02-3663-6786,02-6442-6787,7540,서울시 강서구,양천로 715,37.5497,126.8756,2025-10-10 00:00:00,Y,불포함
929,서강박치과의원,의원,시,서울,02-718-6642,02-718-6645,4087,서울시 마포구,"토정로 195, 3~4층",37.5456,126.9328,2025-10-10 00:00:00,Y,불포함
930,삼성안과의원,의원,시,서울,02-424-7523,02-424-7521,5558,서울시 송파구,"울림픽로 114, 7층",37.5114,127.0832,2025-10-10 00:00:00,Y,불포함
931,한국효요양병원,요양병원,시,서울,02-357-0357,02-6352-3552,3462,서울시 은평구,"은평로 170, 6~8층",37.601,126.9267,2025-10-10 00:00:00,Y,불포함
932,천호이지함피부과의원,의원,시,서울,02-485-9700,02-485-9711,5378,서울시 강동구,"천호대로 1006, 1층",37.538,127.1238,2025-10-10 00:00:00,Y,불포함
933,코넬비뇨기과의원,의원,시,서울,02-718-7575,02-719-4275,4214,서울시 마포구,"신공덕동15, 제일빌딩 2층 205호",37.5445,126.9527,2025-10-10 00:00:00,Y,불포함
934,강승훈치과의원,의원,시,서울,02-2608-9396,02-2608-9397,8073,서울시 양천구,"중앙로 251, 2층",37.5187,126.8532,2025-10-10 00:00:00,Y,불포함
935,눈사랑안과의원,의원,시,경기,031-462-1717,031-462-1718,16088,경기도 의왕시,"부곡중앙남 3길 2, 3층",37.3207,126.9509,2025-10-10 00:00:00,Y,불포함
936,더채움치과의원,의원,시,경기,031-305-7528,031-305-7529,16284,경기도 수원시,"장안구 경수대로 920, 4층",37.3016,127.0097,2025-10-10 00:00:00,Y,불포함
937,공룡치과의원,의원,시,경기,031-377-2879,031-377-2878,18133,경기도 오산시,"성호대로 129, 6층",37.149,127.076,2025-10-10 00:00:00,Y,불포함
938,미라클요양병원,요양병원,시,경기,031-393-5566,031-393-5992,15874,경기도 군포시,삼성로 8번길 4-20,37.3364,126.9351,2025-10-10 00:00:00,Y,불포함
939,수원요양병원,요양병원,시,경기,031-640-9900,031-640-9923,16523,경기도 수원시,영통구 매영로 229번길,37.2613,127.0651,2025-10-10 00:00:00,Y,불포함
